gene_symbol,present_in_gse163634
AC011498.4,False
AC011498.6,False
AC011499.1,True
AC011500.3,False
AC011503.1,False
AC011509.1,False
AC011509.2,False
AC011510.1,False
AC011511.1,False
AC011511.2,False
AC011511.3,False
AC011511.5,False
AC011523.1,False
AC011524.1,True
AC011586.1,False
AC011591.1,True
AC011595.1,False
AC011601.1,False
AC011603.1,False
AC011603.2,False
AC011603.3,False
AC011611.2,False
AC011611.3,False
AC011611.4,False
AC011632.1,False
AC011676.1,False
AC011676.2,False
AC011676.3,False
AC011676.4,False
AC011700.1,False
AC011731.1,False
AC011747.2,False
AC011752.1,True
AC011773.1,False
AC011773.3,False
AC011773.4,False
AC011815.1,False
AC011815.2,False
AC011816.2,False
AC011824.1,False
AC011825.2,False
AC011825.4,False
AC011840.2,False
AC011840.3,False
AC011840.5,False
AC011853.2,False
AC011893.1,False
AC011897.1,False
AC011899.1,False
AC011899.2,False
AC011899.3,False
AC011921.1,False
AC011933.3,False
AC011933.4,False
AC011939.3,False
AC011944.1,False
AC011978.2,False
AC011990.1,False
AC011995.2,False
AC011997.1,True
AC012038.1,False
AC012038.2,False
AC012065.3,False
AC012065.4,True
AC012073.1,False
AC012074.1,True
AC012085.2,False
AC012087.1,False
AC012100.2,False
AC012103.1,False
AC012123.1,True
AC012146.3,False
AC012150.1,True
AC012150.2,False
AC012157.1,False
AC012170.2,False
AC012170.3,False
AC012173.1,False
AC012174.1,False
AC012184.1,False
AC012213.1,False
AC012213.2,False
AC012213.3,False
AC012213.4,False
AC012236.1,False
AC012254.1,False
AC012254.2,False
AC012254.3,False
AC012301.1,False
AC012306.2,True
AC012307.1,False
AC012309.1,False
AC012309.2,False
AC012312.1,False
AC012313.1,True
AC012313.2,False
AC012313.5,False
AC012313.6,False
AC012313.7,False
AC012313.8,False
AC012313.9,False
AC012322.1,True
AC012349.1,False
AC012354.1,False
AC012358.1,False
AC012358.3,False
AC012360.1,True
AC012360.2,False
AC012360.3,False
AC012363.1,False
AC012363.2,False
AC012366.1,False
AC012368.1,True
AC012368.2,False
AC012370.2,True
AC012377.1,False
AC012379.1,False
AC012409.3,False
AC012413.1,False
AC012414.3,False
AC012414.5,False
AC012417.1,False
AC012435.2,False
AC012442.1,False
AC012445.1,True
AC012447.1,False
AC012456.1,False
AC012456.2,False
AC012462.1,True
AC012462.3,True
AC012464.3,False
AC012467.1,False
AC012467.2,False
AC012485.3,False
AC012499.1,True
AC012506.4,True
AC012507.1,False
AC012507.2,False
AC012507.4,True
AC012508.1,False
AC012508.2,False
AC012510.1,False
AC012511.1,False
AC012513.1,False
AC012531.1,False
AC012555.1,False
AC012555.2,False
AC012557.1,False
AC012557.2,False
AC012560.1,False
AC012568.1,False
AC012588.1,False
AC012593.1,True
AC012594.1,True
AC012603.1,True
AC012613.2,False
AC012615.1,False
AC012615.2,False
AC012615.3,False
AC012615.4,False
AC012615.5,False
AC012617.1,False
AC012629.1,False
AC012629.2,False
AC012636.1,False
AC012640.1,False
AC012640.2,False
AC012640.3,False
AC012640.4,False
AC012645.1,False
AC012645.2,False
AC012645.3,False
AC012645.4,False
AC012651.1,False
AC012668.1,True
AC012668.3,True
AC013264.1,False
AC013270.1,False
AC013271.1,False
AC013275.1,True
AC013286.1,False
AC013356.2,False
AC013356.3,False
AC013356.4,False
AC013391.1,False
AC013391.3,False
AC013394.1,False
AC013400.1,False
AC013402.1,True
AC013403.2,False
AC013436.1,False
AC013437.1,False
AC013448.1,True
AC013451.1,False
AC013451.2,False
AC013452.2,False
AC013457.1,False
AC013468.1,True
AC013470.2,False
AC013472.2,False
AC013472.3,True
AC013476.1,True
AC013549.1,False
AC013553.3,False
AC013553.4,False
AC013565.1,False
AC013565.3,False
AC013643.2,False
AC013644.1,False
AC013652.1,False
AC013652.2,False
AC013714.1,False
AC013726.1,False
AC013731.1,True
AC015468.1,False
AC015468.2,False
AC015468.3,False
AC015468.4,False
AC015574.1,False
AC015660.2,False
AC015660.4,False
AC015674.1,False
AC015688.4,False
AC015688.6,False
AC015689.1,False
AC015712.1,False
AC015712.2,False
AC015712.4,False
AC015712.7,False
AC015726.1,True
AC015726.2,False
AC015727.1,False
AC015795.1,False
AC015802.1,False
AC015802.4,False
AC015802.6,False
AC015813.1,False
AC015813.2,False
AC015813.3,False
AC015813.4,False
AC015818.2,False
AC015818.8,False
AC015818.9,False
AC015819.1,False
AC015819.2,False
AC015845.1,False
AC015845.2,False
AC015849.1,False
AC015849.2,True
AC015849.3,False
AC015849.5,False
AC015853.1,False
AC015853.2,False
AC015853.3,False
AC015908.2,False
AC015908.3,False
AC015908.4,False
AC015909.1,False
AC015909.2,False
AC015909.3,False
AC015909.4,False
AC015911.2,False
AC015911.5,False
AC015911.6,False
AC015911.9,False
AC015912.1,False
AC015912.3,False
AC015914.1,False
AC015917.2,False
AC015921.1,False
AC015922.3,False
AC015922.4,False
AC015923.1,True
AC015936.1,False
AC015961.1,False
AC015961.2,False
AC015967.1,False
AC015969.1,False
AC015971.1,True
AC015982.1,False
AC015983.2,False
AC015987.1,True
AC016027.1,False
AC016044.1,False
AC016065.1,False
AC016134.1,False
AC016152.1,False
AC016168.1,False
AC016205.1,False
AC016229.2,False
AC016245.1,False
AC016252.1,False
AC016257.1,False
AC016266.1,False
AC016292.1,True
AC016355.1,False
AC016394.1,False
AC016394.2,False
AC016395.1,False
AC016396.1,False
AC016405.2,True
AC016405.3,False
AC016493.1,False
AC016526.1,False
AC016526.4,False
AC016556.1,False
AC016573.1,False
AC016575.1,True
AC016576.1,False
AC016588.1,False
AC016588.2,False
AC016590.1,False
AC016590.3,False
AC016595.1,False
AC016596.1,False
AC016597.1,True
AC016598.1,False
AC016629.2,False
AC016642.1,False
AC016644.1,True
AC016650.1,False
AC016683.1,False
AC016687.2,False
AC016700.3,True
AC016705.1,False
AC016705.2,False
AC016708.1,False
AC016710.1,True
AC016717.2,False
AC016722.1,False
AC016722.2,False
AC016722.3,True
AC016723.1,False
AC016727.1,True
AC016735.1,True
AC016737.1,True
AC016737.2,False
AC016738.1,False
AC016738.2,False
AC016745.1,True
AC016745.2,False
AC016746.1,False
AC016747.2,False
AC016766.1,False
AC016773.1,False
AC016813.1,False
AC016825.1,False
AC016831.1,False
AC016831.5,False
AC016831.6,True
AC016831.7,True
AC016866.1,False
AC016866.2,False
AC016868.1,False
AC016876.1,False
AC016876.3,False
AC016877.1,False
AC016877.3,False
AC016885.1,True
AC016888.1,False
AC016907.2,True
AC016910.1,True
AC016924.1,False
AC016933.1,False
AC016957.2,False
AC016999.1,False
AC017000.1,False
AC017002.1,True
AC017002.2,True
AC017002.3,False
AC017002.5,False
AC017006.1,False
AC017006.2,True
AC017015.2,False
AC017033.1,False
AC017071.1,False
AC017074.1,True
AC017074.2,True
AC017076.1,False
AC017083.1,True
AC017083.2,True
AC017083.3,True
AC017091.1,False
AC017100.1,False
AC017101.1,False
AC017104.3,False
AC018362.1,False
AC018362.2,False
AC018410.1,False
AC018410.2,False
AC018413.1,False
AC018437.2,False
AC018442.2,False
AC018445.1,True
AC018462.1,False
AC018464.1,False
AC018511.1,False
AC018511.2,False
AC018521.2,False
AC018521.3,False
AC018521.4,False
AC018521.6,False
AC018521.7,False
AC018523.2,False
AC018529.1,False
AC018529.2,False
AC018552.2,False
AC018553.1,False
AC018553.2,False
AC018554.1,False
AC018554.3,False
AC018557.1,False
AC018557.2,False
AC018630.2,True
AC018635.2,False
AC018638.6,False
AC018638.7,False
AC018643.1,False
AC018645.2,False
AC018647.1,False
AC018647.2,False
AC018648.1,False
AC018653.1,False
AC018653.3,False
AC018682.1,False
AC018682.2,False
AC018690.1,True
AC018692.1,True
AC018693.1,False
AC018695.2,False
AC018695.3,False
AC018695.4,False
AC018716.2,False
AC018742.1,True
AC018752.1,False
AC018754.1,False
AC018755.1,True
AC018761.2,False
AC018761.3,False
AC018761.4,False
AC018766.1,False
AC018781.1,False
AC018797.2,False
AC018809.2,False
AC018816.1,False
AC018845.1,False
AC018845.3,False
AC018878.1,False
AC018904.1,False
AC018943.1,False
AC018946.1,False
AC019069.1,False
AC019077.1,False
AC019080.3,False
AC019080.4,False
AC019103.1,False
AC019117.1,True
AC019117.2,True
AC019118.2,True
AC019129.2,True
AC019130.1,False
AC019131.1,False
AC019131.2,False
AC019155.2,False
AC019163.1,False
AC019171.1,True
AC019183.1,False
AC019186.1,True
AC019193.3,False
AC019197.1,False
AC019205.1,True
AC019209.3,False
AC019254.1,False
AC019254.2,False
AC019257.1,False
AC019257.2,False
AC019257.8,False
AC019270.1,False
AC019294.3,False
AC019330.1,True
AC019349.1,False
AC020558.1,False
AC020558.2,False
AC020559.1,False
AC020571.1,False
AC020594.1,False
AC020595.1,True
AC020611.2,False
AC020612.3,False
AC020634.1,False
AC020636.1,True
AC020636.2,False
AC020637.1,False
AC020651.1,False
AC020656.1,False
AC020656.2,False
AC020658.2,False
AC020659.1,False
AC020659.2,False
AC020661.1,False
AC020661.2,False
AC020661.3,False
AC020663.2,False
AC020687.1,False
AC020703.1,True
AC020741.1,False
AC020743.1,False
AC020743.2,True
AC020763.1,False
AC020765.2,False
AC020892.1,True
AC020892.2,False
AC020900.1,True
AC020905.1,False
AC020907.1,True
AC020907.3,False
AC020907.4,False
AC020908.1,False
AC020908.2,False
AC020908.3,False
AC020909.1,False
AC020909.2,False
AC020909.3,False
AC020910.4,False
AC020911.1,False
AC020911.2,False
AC020912.1,False
AC020913.1,False
AC020913.2,False
AC020914.1,False
AC020915.1,True
AC020915.3,False
AC020915.5,False
AC020916.1,False
AC020916.2,False
AC020917.2,False
AC020917.3,False
AC020922.1,False
AC020922.2,False
AC020922.3,False
AC020922.4,False
AC020928.1,False
AC020928.2,False
AC020928.3,False
AC020931.1,False
AC020934.1,False
AC020934.2,False
AC020978.2,False
AC020978.3,False
AC020978.5,False
AC021016.3,False
AC021028.1,False
AC021054.1,False
AC021072.1,False
AC021074.3,False
AC021086.1,False
AC021087.1,False
AC021092.1,False
AC021097.1,False
AC021097.2,False
AC021127.1,False
AC021151.1,False
AC021180.1,False
AC021188.1,False
AC021205.3,False
AC021218.1,False
AC021224.1,True
AC021231.1,False
AC021242.2,False
AC021242.3,False
AC021321.1,False
AC021351.1,False
AC021422.1,False
AC021483.1,False
AC021483.2,False
AC021491.1,False
AC021491.4,False
AC021504.1,False
AC021546.1,False
AC021549.1,False
AC021594.1,False
AC021594.2,False
AC021660.2,False
AC021678.2,False
AC021683.1,False
AC021683.2,False
AC021683.3,False
AC021713.1,False
AC021739.2,False
AC021739.3,False
AC021739.4,False
AC021739.5,False
AC021744.1,False
AC021752.1,False
AC021755.2,False
AC021755.3,False
AC021851.1,False
AC021860.1,False
AC021915.1,False
AC021915.2,False
AC022001.2,False
AC022001.3,False
AC022007.1,False
AC022021.1,True
AC022031.1,False
AC022031.2,False
AC022034.2,False
AC022035.1,False
AC022039.1,False
AC022075.1,False
AC022075.2,False
AC022075.3,False
AC022079.2,False
AC022087.1,False
AC022092.1,False
AC022098.1,False
AC022098.2,False
AC022098.3,False
AC022098.4,False
AC022101.1,False
AC022113.1,False
AC022113.2,False
AC022126.1,False
AC022140.1,False
AC022144.1,False
AC022146.2,False
AC022148.1,False
AC022148.2,False
AC022150.1,False
AC022150.3,False
AC022154.1,False
AC022164.1,False
AC022165.1,False
AC022167.1,False
AC022167.2,False
AC022167.3,False
AC022167.4,False
AC022167.5,False
AC022182.1,True
AC022182.2,True
AC022196.1,False
AC022201.2,False
AC022211.2,False
AC022217.2,False
AC022217.3,False
AC022239.1,False
AC022240.1,False
AC022272.1,False
AC022274.1,False
AC022294.1,False
AC022296.3,False
AC022306.2,False
AC022364.1,False
AC022382.1,False
AC022384.1,False
AC022387.1,False
AC022390.1,False
AC022392.1,False
AC022395.1,False
AC022398.1,False
AC022400.1,False
AC022400.2,True
AC022400.6,False
AC022400.7,False
AC022414.1,False
AC022441.1,False
AC022445.1,False
AC022509.1,False
AC022509.2,False
AC022509.3,False
AC022509.4,False
AC022511.1,False
AC022517.1,False
AC022523.1,False
AC022535.1,False
AC022540.1,False
AC022558.2,False
AC022558.3,False
AC022568.1,False
AC022596.1,False
AC022596.2,True
AC022601.1,False
AC022613.1,False
AC022613.2,False
AC022639.1,False
AC022679.1,False
AC022706.1,False
AC022710.1,False
AC022726.2,False
AC022730.3,False
AC022730.4,False
AC022733.2,False
AC022762.2,False
AC022778.1,False
AC022784.1,False
AC022784.2,False
AC022784.3,False
AC022784.6,False
AC022784.7,False
AC022784.8,False
AC022816.1,False
AC022826.2,False
AC022858.1,False
AC022872.1,True
AC022874.1,False
AC022884.1,False
AC022893.1,False
AC022893.2,False
AC022893.3,False
AC022903.1,False
AC022915.2,False
AC022916.1,False
AC022929.2,False
AC022960.1,False
AC022966.1,False
AC022973.2,False
AC022973.3,False
AC022973.4,False
AC023024.1,False
AC023034.1,False
AC023034.2,False
AC023043.1,False
AC023051.1,False
AC023055.1,False
AC023090.1,False
AC023128.1,True
AC023136.1,False
AC023137.1,False
AC023154.1,False
AC023157.3,False
AC023161.1,False
AC023194.3,False
AC023202.1,False
AC023300.2,False
AC023302.1,False
AC023310.4,False
AC023347.1,True
AC023355.1,False
AC023389.1,False
AC023403.1,False
AC023421.2,False
AC023469.1,True
AC023481.1,True
AC023490.1,False
AC023491.2,False
AC023509.2,False
AC023509.3,False
AC023509.4,False
AC023510.1,False
AC023510.2,False
AC023511.1,False
AC023590.1,True
AC023632.2,False
AC023632.5,False
AC023790.2,False
AC023794.1,False
AC023794.2,False
AC023794.3,False
AC023794.4,False
AC023794.6,False
AC023794.7,False
AC023796.2,False
AC023813.1,False
AC023813.3,False
AC023813.4,False
AC023825.2,False
AC023830.1,False
AC023830.2,False
AC023855.1,False
AC023866.1,False
AC023886.1,False
AC023906.2,False
AC023906.3,False
AC023906.4,False
AC023906.5,False
AC023908.3,False
AC023946.1,False
AC023983.1,False
AC023983.2,False
AC024022.1,False
AC024028.1,True
AC024060.1,False
AC024075.3,False
AC024084.1,True
AC024132.3,False
AC024145.1,False
AC024224.2,False
AC024243.1,False
AC024257.1,True
AC024257.3,False
AC024257.4,False
AC024257.5,False
AC024267.1,False
AC024267.3,False
AC024267.4,False
AC024267.5,False
AC024267.6,False
AC024270.2,False
AC024270.3,False
AC024270.4,False
AC024337.2,False
AC024361.2,False
AC024361.3,False
AC024475.1,True
AC024475.3,False
AC024475.4,False
AC024559.1,False
AC024559.2,False
AC024560.1,False
AC024560.3,True
AC024563.1,False
AC024575.1,False
AC024579.1,False
AC024581.1,False
AC024592.1,False
AC024592.2,False
AC024592.3,False
AC024597.1,False
AC024600.1,False
AC024601.1,False
AC024610.2,False
AC024614.4,False
AC024619.2,True
AC024619.3,False
AC024651.1,False
AC024651.2,False
AC024681.2,False
AC024884.2,False
AC024896.1,True
AC024901.1,False
AC024908.1,True
AC024909.1,False
AC024909.2,False
AC024933.1,False
AC024940.1,True
AC024941.2,False
AC024958.1,False
AC025031.1,False
AC025031.2,False
AC025031.4,False
AC025034.1,False
AC025035.1,False
AC025040.1,False
AC025043.1,False
AC025048.1,False
AC025048.4,False
AC025154.1,False
AC025154.2,False
AC025159.1,False
AC025162.1,False
AC025164.1,False
AC025165.2,False
AC025165.3,False
AC025165.4,False
AC025165.5,False
AC025166.1,True
AC025171.2,False
AC025171.3,False
AC025171.4,False
AC025171.5,False
AC025174.1,False
AC025175.1,True
AC025176.1,False
AC025178.1,False
AC025180.1,False
AC025181.2,False
AC025183.1,False
AC025183.2,False
AC025188.1,False
AC025211.1,False
AC025219.1,False
AC025244.1,False
AC025244.2,False
AC025253.1,False
AC025257.1,False
AC025259.1,False
AC025259.3,False
AC025262.1,True
AC025263.1,False
AC025265.1,False
AC025271.4,False
AC025278.1,True
AC025283.2,False
AC025283.3,False
AC025287.2,False
AC025287.3,False
AC025287.4,False
AC025366.1,False
AC025370.1,False
AC025419.1,False
AC025423.1,False
AC025423.4,False
AC025430.1,False
AC025431.1,False
AC025437.1,False
AC025437.2,False
AC025437.3,False
AC025437.4,False
AC025437.5,False
AC025442.1,False
AC025465.1,False
AC025470.2,False
AC025521.1,False
AC025524.2,False
AC025539.1,False
AC025569.1,False
AC025572.1,False
AC025575.2,False
AC025576.1,False
AC025576.2,False
AC025580.1,False
AC025580.2,False
AC025580.3,False
AC025627.1,False
AC025674.2,False
AC025682.1,False
AC025741.1,False
AC025754.1,False
AC025754.2,False
AC025809.1,False
AC025810.1,False
AC025822.1,False
AC025822.2,False
AC025871.1,False
AC025887.2,False
AC025917.1,False
AC025918.1,False
AC026116.1,False
AC026150.1,False
AC026150.3,False
AC026167.1,True
AC026191.1,False
AC026202.2,False
AC026202.3,True
AC026250.1,False
AC026254.2,False
AC026304.1,False
AC026310.2,False
AC026316.5,False
AC026320.1,True
AC026333.3,False
AC026333.4,False
AC026347.1,False
AC026355.1,False
AC026355.2,False
AC026358.1,False
AC026367.1,False
AC026367.2,False
AC026367.3,False
AC026369.1,True
AC026369.2,False
AC026369.3,False
AC026391.1,False
AC026398.1,False
AC026401.1,False
AC026401.3,False
AC026412.3,False
AC026427.1,False
AC026458.2,False
AC026461.3,False
AC026461.4,False
AC026464.1,False
AC026470.2,False
AC026471.1,False
AC026471.2,False
AC026471.3,False
AC026471.4,False
AC026471.5,False
AC026495.1,True
AC026523.1,False
AC026620.1,False
AC026688.2,False
AC026691.1,False
AC026704.1,False
AC026725.1,False
AC026726.1,False
AC026740.1,True
AC026741.1,False
AC026746.1,False
AC026765.1,False
AC026765.2,False
AC026771.1,False
AC026785.2,False
AC026786.2,False
AC026790.1,False
AC026801.2,False
AC026803.2,False
AC026894.1,False
AC026904.1,True
AC026904.2,False
AC026904.3,False
AC026954.2,False
AC026954.3,False
AC026979.1,False
AC026979.2,False
AC026979.3,False
AC026992.1,True
AC026992.2,False
AC027018.1,False
AC027020.1,False
AC027020.2,False
AC027031.2,False
AC027088.2,False
AC027097.1,False
AC027097.2,False
AC027117.2,False
AC027130.1,False
AC027228.1,True
AC027228.2,False
AC027237.2,False
AC027237.3,False
AC027243.2,False
AC027271.1,False
AC027277.1,False
AC027281.1,True
AC027287.2,False
AC027288.1,True
AC027288.3,False
AC027290.1,False
AC027306.1,False
AC027307.1,True
AC027307.2,True
AC027307.3,True
AC027309.1,True
AC027315.1,False
AC027319.1,True
AC027338.1,False
AC027338.2,False
AC027343.1,False
AC027343.2,False
AC027449.1,False
AC027514.2,False
AC027575.2,False
AC027601.1,True
AC027601.2,False
AC027601.3,False
AC027601.4,False
AC027607.1,False
AC027627.1,False
AC027644.3,False
AC027644.4,False
AC027682.1,False
AC027682.2,False
AC027682.3,False
AC027682.4,False
AC027682.5,False
AC027682.6,False
AC027688.2,False
AC027698.1,False
AC027701.1,False
AC027702.1,False
AC027763.2,False
AC027779.1,False
AC027796.3,False
AC027796.4,False
AC027801.1,False
AC027801.3,False
AC027801.4,False
AC027804.1,False
AC027808.1,False
AC027808.2,False
AC032011.1,False
AC032044.1,False
AC034102.2,False
AC034102.3,False
AC034102.4,False
AC034102.5,False
AC034102.6,False
AC034102.7,False
AC034102.8,False
AC034111.1,False
AC034114.2,False
AC034187.1,True
AC034195.1,False
AC034198.2,False
AC034199.1,False
AC034206.1,False
AC034213.1,False
AC034228.1,False
AC034228.3,True
AC034229.1,True
AC034229.2,False
AC034229.4,False
AC034231.1,False
AC034234.1,False
AC034236.2,True
AC034236.3,False
AC034238.2,False
AC034238.3,False
AC034243.1,True
AC034245.1,False
AC035140.1,False
AC036101.1,False
AC036103.1,False
AC036108.1,True
AC036108.2,False
AC036108.3,False
AC036108.4,False
AC036176.1,False
AC036214.1,False
AC036214.3,False
AC036222.1,False
AC037198.2,False
AC037441.1,False
AC037450.1,False
AC037459.2,False
AC037459.3,False
AC037459.4,False
AC037486.1,False
AC037487.1,False
AC037487.2,False
AC040162.1,False
AC040162.3,False
AC040169.1,False
AC040170.1,False
AC040173.1,False
AC040914.1,False
AC040918.1,False
AC040934.1,False
AC040970.1,False
AC040977.1,True
AC044802.1,False
AC044802.2,False
AC044810.3,False
AC044839.1,False
AC044839.5,False
AC044840.1,False
AC044849.1,False
AC046130.1,True
AC046130.2,False
AC046136.1,False
AC046143.1,True
AC046143.2,True
AC046158.1,False
AC046168.1,False
AC046168.2,False
AC046185.1,False
AC046195.1,False
AC048337.1,False
AC048338.1,False
AC048341.1,False
AC048341.2,False
AC048344.1,False
AC048380.1,False
AC048382.1,False
AC048382.5,False
AC048382.6,False
AC051619.4,False
